section_id,constitution_id,year_th,topic,theme,theme_score
const_2490a_s_76,const_2490a,2490,91,สิทธิ-เสรีภาพ-หน้าที่,0.2105263157894737
const_2490a_s_76,const_2490a,2490,91,นิติบัญญัติ,0.5263157894736842
const_2490a_s_76,const_2490a,2490,91,บริหาร,0.2631578947368421
const_2490a_s_77,const_2490a,2490,40,นิติบัญญัติ,0.3333333333333333
const_2490a_s_77,const_2490a,2490,40,บริหาร,0.6666666666666666
const_2490a_s_78,const_2490a,2490,-1,นิติบัญญัติ,0.5
const_2490a_s_78,const_2490a,2490,-1,บริหาร,0.5
const_2490a_s_79,const_2490a,2490,7,นิติบัญญัติ,0.5
const_2490a_s_79,const_2490a,2490,7,บริหาร,0.5
const_2490a_s_80,const_2490a,2490,63,สถาบันพระมหากษัตริย์,0.30000000000000004
const_2490a_s_80,const_2490a,2490,63,แนวนโยบายแห่งรัฐ,0.4
const_2490a_s_80,const_2490a,2490,63,นิติบัญญัติ,0.30000000000000004
const_2490a_s_81,const_2490a,2490,78,สถาบันพระมหากษัตริย์,0.5
const_2490a_s_81,const_2490a,2490,78,บริหาร,0.5
const_2490a_s_82,const_2490a,2490,29,สถาบันพระมหากษัตริย์,1.0
const_2490a_s_83,const_2490a,2490,29,สถาบันพระมหากษัตริย์,0.5
const_2490a_s_83,const_2490a,2490,29,นิติบัญญัติ,0.5
const_2490a_s_84,const_2490a,2490,-1,สถาบันพระมหากษัตริย์,1.0
const_2490a_s_85,const_2490a,2490,100,สถาบันพระมหากษัตริย์,1.0
const_2490a_s_86,const_2490a,2490,100,สถาบันพระมหากษัตริย์,1.0
const_2490a_s_87,const_2490a,2490,45,บริหาร,1.0
const_2490a_s_88,const_2490a,2490,-1,สถาบันพระมหากษัตริย์,0.5
const_2490a_s_88,const_2490a,2490,-1,ตุลาการ,0.5
const_2490a_s_89,const_2490a,2490,-1,ตุลาการ,1.0
const_2490a_s_90,const_2490a,2490,25,ตุลาการ,1.0
const_2490a_s_91,const_2490a,2490,69,อื่น ๆ (emergent),1.0
const_2490a_s_92,const_2490a,2490,1,สถาบันพระมหากษัตริย์,0.5555555555555556
const_2490a_s_92,const_2490a,2490,1,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.4444444444444445
const_2490a_s_93,const_2490a,2490,67,นิติบัญญัติ,1.0
const_2490a_s_94,const_2490a,2490,11,สิทธิ-เสรีภาพ-หน้าที่,0.4444444444444445
const_2490a_s_94,const_2490a,2490,11,นิติบัญญัติ,0.5555555555555556
const_2490a_s_95,const_2490a,2490,-1,อื่น ๆ (emergent),1.0
const_2490a_s_96,const_2490a,2490,-1,สถาบันพระมหากษัตริย์,0.35714285714285715
const_2490a_s_96,const_2490a,2490,-1,นิติบัญญัติ,0.35714285714285715
const_2490a_s_96,const_2490a,2490,-1,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2490a_s_97,const_2490a,2490,-1,พรรคการเมืองและการเลือกตั้ง,1.0
const_2490a_s_98,const_2490a,2490,5,พรรคการเมืองและการเลือกตั้ง,1.0
const_2490b_s_1,const_2490b,2490,62,อื่น ๆ (emergent),1.0
const_2490b_s_2,const_2490b,2490,67,อื่น ๆ (emergent),1.0
const_2490b_s_3,const_2490b,2490,-1,บริหาร,0.5555555555555556
const_2490b_s_3,const_2490b,2490,-1,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2491a_s_1,const_2491a,2491,62,อื่น ๆ (emergent),1.0
const_2491a_s_2,const_2491a,2491,67,อื่น ๆ (emergent),1.0
const_2491a_s_3,const_2491a,2491,97,พรรคการเมืองและการเลือกตั้ง,1.0
const_2491a_s_4,const_2491a,2491,5,บริหาร,1.0
const_2491a_s_5,const_2491a,2491,-1,นิติบัญญัติ,0.7142857142857143
const_2491a_s_5,const_2491a,2491,-1,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2491a_s_95,const_2491a,2491,92,สิทธิ-เสรีภาพ-หน้าที่,0.1739130434782609
const_2491a_s_95,const_2491a,2491,92,นิติบัญญัติ,0.4347826086956522
const_2491a_s_95,const_2491a,2491,92,บริหาร,0.2173913043478261
const_2491a_s_95,const_2491a,2491,92,พรรคการเมืองและการเลือกตั้ง,0.1739130434782609
const_2491a_s_45,const_2491a,2491,-1,นิติบัญญัติ,0.5555555555555556
const_2491a_s_45,const_2491a,2491,-1,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2491a_s_45,const_2491a,2491,74,นิติบัญญัติ,0.5555555555555556
const_2491a_s_45,const_2491a,2491,74,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2491a_s_95,const_2491a,2491,74,อื่น ๆ (emergent),1.0
const_2491a_s_95,const_2491a,2491,74,สถาบันพระมหากษัตริย์,0.35714285714285715
const_2491a_s_95,const_2491a,2491,74,สิทธิ-เสรีภาพ-หน้าที่,0.28571428571428575
const_2491a_s_95,const_2491a,2491,74,นิติบัญญัติ,0.35714285714285715
const_2491a_s_95,const_2491a,2491,74,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2491a_s_95,const_2491a,2491,74,นิติบัญญัติ,0.6666666666666666
const_2491a_s_95,const_2491a,2491,74,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2491a_s_95,const_2491a,2491,74,นิติบัญญัติ,0.3333333333333333
const_2491a_s_95,const_2491a,2491,74,บริหาร,0.3333333333333333
const_2491b_s_95,const_2491b,2491,5,บริหาร,1.0
const_2492_s_1,const_2492,2492,60,อื่น ๆ (emergent),1.0
const_2492_s_2,const_2492,2492,18,สถาบันพระมหากษัตริย์,1.0
const_2492_s_3,const_2492,2492,70,สถาบันพระมหากษัตริย์,1.0
const_2492_s_4,const_2492,2492,69,อื่น ๆ (emergent),1.0
const_2492_s_5,const_2492,2492,6,สถาบันพระมหากษัตริย์,1.0
const_2492_s_6,const_2492,2492,6,สถาบันพระมหากษัตริย์,1.0
const_2492_s_7,const_2492,2492,-1,สถาบันพระมหากษัตริย์,1.0
const_2492_s_8,const_2492,2492,76,สถาบันพระมหากษัตริย์,0.5
const_2492_s_8,const_2492,2492,76,นิติบัญญัติ,0.5
const_2492_s_9,const_2492,2492,76,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2492_s_9,const_2492,2492,76,บริหาร,0.6666666666666666
const_2492_s_10,const_2492,2492,76,สถาบันพระมหากษัตริย์,0.5
const_2492_s_10,const_2492,2492,76,ตุลาการ,0.5
const_2492_s_11,const_2492,2492,6,สถาบันพระมหากษัตริย์,1.0
const_2492_s_12,const_2492,2492,80,สถาบันพระมหากษัตริย์,1.0
const_2492_s_13,const_2492,2492,34,สถาบันพระมหากษัตริย์,1.0
const_2492_s_14,const_2492,2492,34,สถาบันพระมหากษัตริย์,0.5
const_2492_s_14,const_2492,2492,34,นิติบัญญัติ,0.5
const_2492_s_15,const_2492,2492,81,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2492_s_15,const_2492,2492,81,นิติบัญญัติ,0.3333333333333333
const_2492_s_15,const_2492,2492,81,บริหาร,0.3333333333333333
const_2492_s_16,const_2492,2492,53,สถาบันพระมหากษัตริย์,1.0
const_2492_s_17,const_2492,2492,27,สถาบันพระมหากษัตริย์,1.0
const_2492_s_18,const_2492,2492,45,สถาบันพระมหากษัตริย์,0.5555555555555556
const_2492_s_18,const_2492,2492,45,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.4444444444444445
const_2492_s_19,const_2492,2492,8,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2492_s_19,const_2492,2492,8,นิติบัญญัติ,0.3333333333333333
const_2492_s_19,const_2492,2492,8,บริหาร,0.3333333333333333
const_2492_s_20,const_2492,2492,8,สถาบันพระมหากษัตริย์,0.6666666666666666
const_2492_s_20,const_2492,2492,8,นิติบัญญัติ,0.3333333333333333
const_2492_s_21,const_2492,2492,8,สถาบันพระมหากษัตริย์,1.0
const_2492_s_22,const_2492,2492,58,สถาบันพระมหากษัตริย์,0.5
const_2492_s_22,const_2492,2492,58,นิติบัญญัติ,0.5
const_2492_s_23,const_2492,2492,75,สถาบันพระมหากษัตริย์,0.5
const_2492_s_23,const_2492,2492,75,นิติบัญญัติ,0.5
const_2492_s_24,const_2492,2492,46,สถาบันพระมหากษัตริย์,1.0
const_2492_s_25,const_2492,2492,8,สถาบันพระมหากษัตริย์,0.6666666666666666
const_2492_s_25,const_2492,2492,8,นิติบัญญัติ,0.3333333333333333
const_2492_s_26,const_2492,2492,6,อื่น ๆ (emergent),1.0
const_2492_s_27,const_2492,2492,-1,อื่น ๆ (emergent),1.0
const_2492_s_28,const_2492,2492,99,สิทธิ-เสรีภาพ-หน้าที่,0.5454545454545454
const_2492_s_28,const_2492,2492,99,แนวนโยบายแห่งรัฐ,0.4545454545454545
const_2492_s_29,const_2492,2492,25,อื่น ๆ (emergent),1.0
const_2492_s_30,const_2492,2492,14,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_31,const_2492,2492,14,สิทธิ-เสรีภาพ-หน้าที่,0.6153846153846154
const_2492_s_31,const_2492,2492,14,ตุลาการ,0.3846153846153846
const_2492_s_32,const_2492,2492,22,อื่น ๆ (emergent),1.0
const_2492_s_33,const_2492,2492,43,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_34,const_2492,2492,55,สิทธิ-เสรีภาพ-หน้าที่,0.375
const_2492_s_34,const_2492,2492,55,แนวนโยบายแห่งรัฐ,0.625
const_2492_s_35,const_2492,2492,12,สิทธิ-เสรีภาพ-หน้าที่,0.375
const_2492_s_35,const_2492,2492,12,แนวนโยบายแห่งรัฐ,0.625
const_2492_s_36,const_2492,2492,59,สิทธิ-เสรีภาพ-หน้าที่,0.375
const_2492_s_36,const_2492,2492,59,แนวนโยบายแห่งรัฐ,0.625
const_2492_s_37,const_2492,2492,22,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_38,const_2492,2492,1,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_39,const_2492,2492,-1,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_40,const_2492,2492,43,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_41,const_2492,2492,12,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_42,const_2492,2492,1,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_43,const_2492,2492,28,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_44,const_2492,2492,1,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_45,const_2492,2492,-1,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2492_s_46,const_2492,2492,64,อื่น ๆ (emergent),1.0
const_2492_s_47,const_2492,2492,-1,อื่น ๆ (emergent),1.0
const_2492_s_48,const_2492,2492,23,อื่น ๆ (emergent),1.0
const_2492_s_49,const_2492,2492,-1,อื่น ๆ (emergent),1.0
const_2492_s_50,const_2492,2492,1,สิทธิ-เสรีภาพ-หน้าที่,0.3076923076923077
const_2492_s_50,const_2492,2492,1,การมีส่วนร่วมทางการเมือง,0.3846153846153846
const_2492_s_50,const_2492,2492,1,พรรคการเมืองและการเลือกตั้ง,0.3076923076923077
const_2492_s_51,const_2492,2492,37,อื่น ๆ (emergent),1.0
const_2492_s_52,const_2492,2492,41,อื่น ๆ (emergent),1.0
const_2492_s_53,const_2492,2492,-1,อื่น ๆ (emergent),1.0
const_2492_s_54,const_2492,2492,-1,สิทธิ-เสรีภาพ-หน้าที่,0.25531914893617025
const_2492_s_54,const_2492,2492,-1,แนวนโยบายแห่งรัฐ,0.425531914893617
const_2492_s_54,const_2492,2492,-1,บริหาร,0.3191489361702128
const_2492_s_55,const_2492,2492,-1,แนวนโยบายแห่งรัฐ,1.0
const_2492_s_56,const_2492,2492,24,แนวนโยบายแห่งรัฐ,1.0
const_2492_s_57,const_2492,2492,24,แนวนโยบายแห่งรัฐ,1.0
const_2492_s_58,const_2492,2492,-1,อื่น ๆ (emergent),1.0
const_2492_s_59,const_2492,2492,6,สถาบันพระมหากษัตริย์,1.0
const_2492_s_60,const_2492,2492,22,อื่น ๆ (emergent),1.0
const_2492_s_61,const_2492,2492,81,อื่น ๆ (emergent),1.0
const_2492_s_62,const_2492,2492,10,อื่น ๆ (emergent),1.0
const_2492_s_63,const_2492,2492,59,แนวนโยบายแห่งรัฐ,1.0
